-------------------- OFFSET 0 --------------------
id=0x0000 flags=0x200F extra=0x00C1 sprite=0
id=0x0000 flags=0x210F extra=0x00C1 sprite=0
id=0x0000 flags=0x220F extra=0x00C1 sprite=0
id=0x0000 flags=0x230F extra=0x00C1 sprite=0
id=0x0000 flags=0x240F extra=0x00C1 sprite=0
id=0x0000 flags=0x250F extra=0x00C1 sprite=0
id=0x0000 flags=0x260F extra=0x00C1 sprite=0
id=0x0000 flags=0x270F extra=0x00C1 sprite=0
id=0x0000 flags=0x280F extra=0x00C1 sprite=0
id=0x0000 flags=0x290F extra=0x00C1 sprite=0
id=0x0000 flags=0x2A0F extra=0x00C1 sprite=0
id=0x0000 flags=0x2B0F extra=0x00C1 sprite=0
id=0x0000 flags=0x2C0F extra=0x00C1 sprite=0
id=0x0000 flags=0x2D0F extra=0x00C1 sprite=0
id=0x0000 flags=0x2E0F extra=0x00C1 sprite=0
id=0x0000 flags=0x2F0F extra=0x00C1 sprite=0
id=0x0000 flags=0x300F extra=0x00C1 sprite=0
id=0x0000 flags=0x310F extra=0x00C1 sprite=0
id=0x0000 flags=0x320F extra=0x00C1 sprite=0
id=0x0000 flags=0x330F extra=0x00C1 sprite=0
id=0x0000 flags=0x340F extra=0x00C1 sprite=0
id=0x0000 flags=0x350F extra=0x00C1 sprite=0
id=0x0000 flags=0x360F extra=0x00C1 sprite=0
id=0x0000 flags=0x370F extra=0x00C1 sprite=0
id=0x0000 flags=0x380F extra=0x00C1 sprite=0
id=0x0000 flags=0x0012 extra=0x00C1 sprite=0
id=0x0000 flags=0x0013 extra=0x00C1 sprite=0
id=0x00D0 flags=0x0113 extra=0x00C1 sprite=0
id=0x00D1 flags=0x0213 extra=0x00C1 sprite=0
id=0x00D2 flags=0x0313 extra=0x00C1 sprite=0
id=0x00D3 flags=0x0413 extra=0x00C1 sprite=0
id=0x00D4 flags=0x0513 extra=0x00C1 sprite=0
id=0x00D5 flags=0x0613 extra=0x00C1 sprite=0
id=0x00D6 flags=0x0713 extra=0x00C1 sprite=0
id=0x00D7 flags=0x0813 extra=0x00C1 sprite=0
id=0x00D8 flags=0x0913 extra=0x00C1 sprite=0
id=0x00D9 flags=0x0A13 extra=0x00C1 sprite=0
id=0x00DA flags=0x0B13 extra=0x00C1 sprite=0
id=0x00DB flags=0x0C13 extra=0x00C1 sprite=0
id=0x00DC flags=0x0D13 extra=0x00C1 sprite=0
id=0x00DD flags=0x0E13 extra=0x00C1 sprite=0
id=0x00DE flags=0x0F13 extra=0x00C1 sprite=0
id=0x00DF flags=0x1013 extra=0x00C1 sprite=0
id=0x00E0 flags=0x1113 extra=0x00C1 sprite=0
id=0x00E1 flags=0x1213 extra=0x00C1 sprite=0
id=0x00E2 flags=0x1313 extra=0x00C1 sprite=0
id=0x00E3 flags=0x1413 extra=0x00C1 sprite=0
id=0x00E4 flags=0x1513 extra=0x00C1 sprite=0
id=0x00E5 flags=0x1613 extra=0x00C1 sprite=0
id=0x00E6 flags=0x1713 extra=0x00C1 sprite=0
id=0x00E7 flags=0x1813 extra=0x00C1 sprite=0
id=0x00E8 flags=0x1913 extra=0x00C1 sprite=0
id=0x00E9 flags=0x1A13 extra=0x00C1 sprite=0
id=0x00EA flags=0x1B13 extra=0x00C1 sprite=0
id=0x00EB flags=0x1C13 extra=0x00C1 sprite=0
id=0x00EC flags=0x1D13 extra=0x00C1 sprite=0
id=0x00ED flags=0x1E13 extra=0x00C1 sprite=0
id=0x00EE flags=0x1F13 extra=0x00C1 sprite=0
id=0x00EF flags=0x2013 extra=0x00C1 sprite=0
id=0x00F0 flags=0x2113 extra=0x00C1 sprite=0
id=0x00F1 flags=0x2213 extra=0x00C1 sprite=0
id=0x00F2 flags=0x2313 extra=0x00C1 sprite=0
id=0x00F3 flags=0x2413 extra=0x00C1 sprite=0
id=0x00F4 flags=0x2513 extra=0x00C1 sprite=0
id=0x00F5 flags=0x2613 extra=0x00C1 sprite=0
id=0x00F6 flags=0x2713 extra=0x00C1 sprite=0
id=0x00F7 flags=0x2813 extra=0x00C1 sprite=0
id=0x00F8 flags=0x2913 extra=0x00C1 sprite=0
id=0x00F9 flags=0x2A13 extra=0x00C1 sprite=0
id=0x00FA flags=0x2B13 extra=0x00C1 sprite=0
id=0x00FB flags=0x2C13 extra=0x00C1 sprite=0
id=0x00FC flags=0x2D13 extra=0x00C1 sprite=0
id=0x00FD flags=0x2E13 extra=0x00C1 sprite=0
id=0x00FE flags=0x2F13 extra=0x00C1 sprite=0
id=0x00FF flags=0x3013 extra=0x00C1 sprite=0
id=0x0100 flags=0x3113 extra=0x00C1 sprite=0
id=0x0101 flags=0x3213 extra=0x00C1 sprite=0
id=0x0102 flags=0x3313 extra=0x00C1 sprite=0
id=0x010F flags=0x3413 extra=0x00C1 sprite=0
id=0x0110 flags=0x3513 extra=0x00C1 sprite=0
id=0x0111 flags=0x3613 extra=0x00C1 sprite=0
id=0x0112 flags=0x3713 extra=0x00C1 sprite=0
id=0x0113 flags=0x3813 extra=0x00C1 sprite=0
id=0x0114 flags=0x3913 extra=0x00C1 sprite=0
id=0x0115 flags=0x3A13 extra=0x00C1 sprite=0
id=0x0116 flags=0x3B13 extra=0x00C1 sprite=0
id=0x0019 flags=0x0018 extra=0x0017 sprite=22
id=0x0114 flags=0x0BE2 extra=0x0300 sprite=13
id=0x03E2 flags=0x0300 extra=0x0015 sprite=19
id=0x0300 flags=0x000D extra=0x000B sprite=12
id=0x001D flags=0x001B extra=0x001C sprite=26
id=0x0514 flags=0x03E2 extra=0x0300 sprite=25
id=0x03E2 flags=0x0300 extra=0x001D sprite=27
id=0x0300 flags=0x0019 extra=0x0018 sprite=23
id=0x001D flags=0x001B extra=0x001C sprite=26
id=0x0914 flags=0x03E2 extra=0x0300 sprite=13
id=0x03E2 flags=0x0300 extra=0x001D sprite=27
id=0x0300 flags=0x003C extra=0x003A sprite=59
id=0x0038 flags=0x0036 extra=0x0037 sprite=53
id=0x1114 flags=0x03E2 extra=0x0300 sprite=72
id=0x03E2 flags=0x0300 extra=0x0038 sprite=54
id=0x0300 flags=0x0044 extra=0x0042 sprite=67
id=0x003C flags=0x003A extra=0x003B sprite=57
id=0x1514 flags=0x03E2 extra=0x0300 sprite=68
id=0x03E2 flags=0x0300 extra=0x003C sprite=58
id=0x0300 flags=0x0044 extra=0x0042 sprite=67
id=0x0038 flags=0x0036 extra=0x0037 sprite=53
id=0x1914 flags=0x03E2 extra=0x0300 sprite=68
id=0x0002 flags=0x0000 extra=0x0000 sprite=22
id=0x02C4 flags=0x0000 extra=0x0000 sprite=278
id=0x00C4 flags=0x0700 extra=0x0000 sprite=0
id=0x0000 flags=0x0000 extra=0x000E sprite=0
id=0x0011 flags=0x000A extra=0x0316 sprite=196
id=0x0300 flags=0x0010 extra=0x000B sprite=15
id=0x0011 flags=0x0416 extra=0x0002 sprite=0
id=0x0000 flags=0x0516 extra=0x0002 sprite=0
id=0x0000 flags=0x0616 extra=0x0002 sprite=0
id=0x0000 flags=0x0716 extra=0x0002 sprite=0
id=0x0000 flags=0x0816 extra=0x0002 sprite=0
id=0x0000 flags=0x0916 extra=0x0002 sprite=0
id=0x0000 flags=0x0A16 extra=0x0002 sprite=0
id=0x0000 flags=0x0B16 extra=0x0002 sprite=0
id=0x0000 flags=0x0C16 extra=0x0002 sprite=0
id=0x0000 flags=0x0D16 extra=0x0002 sprite=0
id=0x0000 flags=0x0E16 extra=0x0002 sprite=0
id=0x0000 flags=0x0F16 extra=0x0002 sprite=0
id=0x0000 flags=0x1016 extra=0x0002 sprite=0
id=0x0000 flags=0x1116 extra=0x0002 sprite=0
id=0x0000 flags=0x1216 extra=0x0002 sprite=0
id=0x0000 flags=0x1316 extra=0x0002 sprite=0
id=0x0000 flags=0x1416 extra=0x0002 sprite=0
id=0x0000 flags=0x1516 extra=0x0002 sprite=0
id=0x0000 flags=0x1616 extra=0x0002 sprite=0
id=0x0000 flags=0x1716 extra=0x0002 sprite=0
id=0x0000 flags=0x1816 extra=0x0002 sprite=0
id=0x0000 flags=0x1916 extra=0x0002 sprite=0
id=0x0000 flags=0x1A16 extra=0x0002 sprite=0
id=0x0000 flags=0x1B16 extra=0x0002 sprite=0
id=0x0000 flags=0x1C16 extra=0x0002 sprite=0
id=0x0000 flags=0x1D16 extra=0x0002 sprite=0
id=0x0000 flags=0x1E16 extra=0x0002 sprite=0
id=0x0000 flags=0x1F16 extra=0x0002 sprite=0
id=0x0000 flags=0x2016 extra=0x0002 sprite=0
id=0x0000 flags=0x2116 extra=0x0002 sprite=0
id=0x0000 flags=0x2216 extra=0x0002 sprite=0
id=0x0000 flags=0x2316 extra=0x0002 sprite=0
id=0x0000 flags=0x2416 extra=0x0002 sprite=0
id=0x0000 flags=0x2516 extra=0x0002 sprite=0
id=0x0000 flags=0x2616 extra=0x0002 sprite=0
id=0x0000 flags=0x2716 extra=0x0002 sprite=0
id=0x0000 flags=0x2816 extra=0x0002 sprite=0
id=0x0000 flags=0x2916 extra=0x0002 sprite=0
id=0x0000 flags=0x2A16 extra=0x0002 sprite=0
id=0x0000 flags=0x2B16 extra=0x0002 sprite=0
id=0x0000 flags=0x2C16 extra=0x0002 sprite=0
id=0x0000 flags=0x2D16 extra=0x0002 sprite=0
id=0x0000 flags=0x2E16 extra=0x0002 sprite=0
id=0x0000 flags=0x2F16 extra=0x0002 sprite=0
id=0x0000 flags=0x3016 extra=0x0002 sprite=0
id=0x0000 flags=0x3116 extra=0x0002 sprite=0
id=0x0000 flags=0x3216 extra=0x0002 sprite=0
id=0x0000 flags=0x3316 extra=0x0002 sprite=0
id=0x0000 flags=0x3416 extra=0x0002 sprite=0
id=0x0000 flags=0x3516 extra=0x0002 sprite=0
id=0x0000 flags=0x3616 extra=0x0002 sprite=0
id=0x0000 flags=0x3716 extra=0x0002 sprite=0
id=0x0000 flags=0x3816 extra=0x0002 sprite=0
id=0x0000 flags=0x3916 extra=0x0002 sprite=0
id=0x0000 flags=0x3A16 extra=0x0002 sprite=0
id=0x0000 flags=0x3B16 extra=0x0002 sprite=0
id=0x0000 flags=0x0018 extra=0x0002 sprite=0
id=0x0000 flags=0x0118 extra=0x0002 sprite=0
id=0x0000 flags=0x0218 extra=0x0002 sprite=0
id=0x0000 flags=0x0318 extra=0x0002 sprite=0
id=0x0000 flags=0x0418 extra=0x0002 sprite=0
id=0x0000 flags=0x0518 extra=0x0002 sprite=0
id=0x0000 flags=0x0618 extra=0x0002 sprite=0
id=0x0000 flags=0x0718 extra=0x0002 sprite=0
id=0x0000 flags=0x0818 extra=0x0002 sprite=0
id=0x0000 flags=0x0918 extra=0x0002 sprite=0
id=0x0000 flags=0x0A18 extra=0x0002 sprite=0
id=0x0000 flags=0x0B18 extra=0x0002 sprite=0
id=0x0000 flags=0x0C18 extra=0x0002 sprite=0
id=0x0000 flags=0x0D18 extra=0x0002 sprite=0
id=0x0000 flags=0x0E18 extra=0x0002 sprite=0
id=0x0000 flags=0x0F18 extra=0x0002 sprite=0
id=0x0000 flags=0x1018 extra=0x0002 sprite=0
id=0x0000 flags=0x1118 extra=0x0002 sprite=0
id=0x0000 flags=0x1218 extra=0x0002 sprite=0
id=0x0000 flags=0x1318 extra=0x0002 sprite=0
id=0x0000 flags=0x1418 extra=0x0002 sprite=0
id=0x0000 flags=0x1518 extra=0x0002 sprite=0
id=0x0000 flags=0x1618 extra=0x0002 sprite=0
id=0x0000 flags=0x1718 extra=0x0002 sprite=0
id=0x0000 flags=0x1818 extra=0x0002 sprite=0
id=0x0000 flags=0x1918 extra=0x0002 sprite=0
id=0x0000 flags=0x1A18 extra=0x0002 sprite=0
id=0x0000 flags=0x1B18 extra=0x0002 sprite=0
id=0x0000 flags=0x1C18 extra=0x0002 sprite=0
id=0x0000 flags=0x1D18 extra=0x0002 sprite=0
id=0x0000 flags=0x1E18 extra=0x0002 sprite=0
id=0x0000 flags=0x1F18 extra=0x0002 sprite=0
id=0x0000 flags=0x2018 extra=0x0002 sprite=0
id=0x0000 flags=0x2118 extra=0x0002 sprite=0
id=0x0000 flags=0x2218 extra=0x0002 sprite=0
id=0x0000 flags=0x2318 extra=0x0002 sprite=0
id=0x0000 flags=0x2418 extra=0x0002 sprite=0
id=0x0000 flags=0x2518 extra=0x0002 sprite=0
id=0x0000 flags=0x2618 extra=0x0002 sprite=0
id=0x0000 flags=0x2718 extra=0x0002 sprite=0
id=0x0000 flags=0x2818 extra=0x0002 sprite=0
id=0x0000 flags=0x2918 extra=0x0002 sprite=0
id=0x0000 flags=0x2A18 extra=0x0002 sprite=0
id=0x0000 flags=0x2B18 extra=0x0002 sprite=0
id=0x0000 flags=0x2C18 extra=0x0002 sprite=0
id=0x0000 flags=0x2D18 extra=0x0002 sprite=0
id=0x0000 flags=0x2E18 extra=0x0002 sprite=0
id=0x0000 flags=0x2F18 extra=0x0002 sprite=0
id=0x0000 flags=0x3018 extra=0x0002 sprite=0
id=0x0000 flags=0x3118 extra=0x0002 sprite=0
id=0x0000 flags=0x3218 extra=0x0002 sprite=0
id=0x0000 flags=0x3318 extra=0x0002 sprite=0
id=0x0000 flags=0x3418 extra=0x0002 sprite=0
id=0x0000 flags=0x3518 extra=0x0002 sprite=0
id=0x0000 flags=0x3618 extra=0x0002 sprite=0
id=0x0000 flags=0x3718 extra=0x0002 sprite=0
id=0x0000 flags=0x3818 extra=0x0002 sprite=0
id=0x0000 flags=0x3918 extra=0x0002 sprite=0
id=0x0000 flags=0x3A18 extra=0x0002 sprite=0
id=0x0000 flags=0x3B18 extra=0x0002 sprite=0
id=0x0000 flags=0x3C18 extra=0x0002 sprite=0
id=0x0000 flags=0x3D18 extra=0x0002 sprite=0
id=0x0000 flags=0x3E18 extra=0x0002 sprite=0
id=0x0000 flags=0x3F18 extra=0x0002 sprite=0
id=0x0000 flags=0x4018 extra=0x0002 sprite=0
id=0x0000 flags=0x4118 extra=0x0002 sprite=0
id=0x0000 flags=0x4218 extra=0x0002 sprite=0
id=0x0000 flags=0x4318 extra=0x0002 sprite=0
id=0x0000 flags=0x4418 extra=0x0002 sprite=0
id=0x0000 flags=0x4518 extra=0x0002 sprite=0
id=0x0000 flags=0x4618 extra=0x0002 sprite=0
id=0x0000 flags=0x4718 extra=0x0002 sprite=0
id=0x0000 flags=0x4818 extra=0x0002 sprite=0
id=0x0000 flags=0x4918 extra=0x0002 sprite=0
id=0x0000 flags=0x4A18 extra=0x0002 sprite=0
id=0x0000 flags=0x4B18 extra=0x0002 sprite=0
id=0x0000 flags=0x4C18 extra=0x0002 sprite=0
id=0x0000 flags=0x4D18 extra=0x0002 sprite=0
id=0x0000 flags=0x4E18 extra=0x0002 sprite=0
id=0x0000 flags=0x4F18 extra=0x0002 sprite=0
id=0x0000 flags=0x5018 extra=0x0002 sprite=0
id=0x0000 flags=0x5118 extra=0x0002 sprite=0
id=0x0000 flags=0x5218 extra=0x0002 sprite=0
id=0x0000 flags=0x5318 extra=0x0002 sprite=0
id=0x0000 flags=0x5418 extra=0x0002 sprite=0
id=0x0000 flags=0x5518 extra=0x0002 sprite=0
id=0x0000 flags=0x5618 extra=0x0002 sprite=0
id=0x0000 flags=0x5718 extra=0x0002 sprite=0
id=0x0000 flags=0x5818 extra=0x0002 sprite=0
id=0x0000 flags=0x5918 extra=0x0002 sprite=0
id=0x0000 flags=0x5A18 extra=0x0002 sprite=0
id=0x0000 flags=0x5B18 extra=0x0002 sprite=0
id=0x0000 flags=0x5C18 extra=0x0002 sprite=0
id=0x0000 flags=0x5D18 extra=0x0002 sprite=0
id=0x0000 flags=0x5E18 extra=0x0002 sprite=0
id=0x0000 flags=0x5F18 extra=0x0002 sprite=0
id=0x0000 flags=0x6018 extra=0x0002 sprite=0
id=0x0000 flags=0x6118 extra=0x0002 sprite=0
id=0x0000 flags=0x6218 extra=0x0002 sprite=0
id=0x0000 flags=0x6318 extra=0x0002 sprite=0
id=0x0000 flags=0x6418 extra=0x0002 sprite=0
id=0x0000 flags=0x6518 extra=0x0002 sprite=0
id=0x0000 flags=0x6618 extra=0x0002 sprite=0
id=0x0000 flags=0x6718 extra=0x0002 sprite=0
id=0x0000 flags=0x6818 extra=0x0002 sprite=0
id=0x0000 flags=0x6918 extra=0x0002 sprite=0
id=0x0000 flags=0x6A18 extra=0x0002 sprite=0
id=0x0000 flags=0x6B18 extra=0x0002 sprite=0
id=0x0000 flags=0x6C18 extra=0x0002 sprite=0
id=0x0000 flags=0x6D18 extra=0x0002 sprite=0
id=0x0000 flags=0x6E18 extra=0x0002 sprite=0
id=0x0000 flags=0x6F18 extra=0x0002 sprite=0
id=0x0000 flags=0x7018 extra=0x0002 sprite=0
id=0x0000 flags=0x7118 extra=0x0002 sprite=0
id=0x0000 flags=0x7218 extra=0x0002 sprite=0
id=0x0000 flags=0x7318 extra=0x0002 sprite=0
id=0x0000 flags=0x7418 extra=0x0002 sprite=0
id=0x0000 flags=0x7518 extra=0x0002 sprite=0
id=0x0000 flags=0x7618 extra=0x0002 sprite=0
id=0x0000 flags=0x7718 extra=0x0002 sprite=0
id=0x0000 flags=0x001B extra=0x0002 sprite=0
id=0x0000 flags=0x011B extra=0x00C1 sprite=0
id=0x0002 flags=0x021B extra=0x0002 sprite=0
id=0x0000 flags=0x031B extra=0x0002 sprite=0
id=0x0000 flags=0x041B extra=0x0002 sprite=0
id=0x0000 flags=0x051B extra=0x0002 sprite=0
id=0x0000 flags=0x061B extra=0x0002 sprite=0
id=0x0000 flags=0x071B extra=0x0002 sprite=0
id=0x0000 flags=0x081B extra=0x0002 sprite=0
id=0x0000 flags=0x091B extra=0x0002 sprite=0
id=0x0000 flags=0x001D extra=0x00E2 sprite=0
id=0x00CA flags=0x011D extra=0x00E2 sprite=0
id=0x00CB flags=0x021D extra=0x00E2 sprite=0
id=0x00CC flags=0x031D extra=0x00E2 sprite=0
id=0x00CD flags=0x041D extra=0x0002 sprite=0
id=0x0000 flags=0x051D extra=0x0002 sprite=0
id=0x0000 flags=0x061D extra=0x0002 sprite=0
id=0x0000 flags=0x071D extra=0x0002 sprite=0
id=0x0000 flags=0x001E extra=0x0002 sprite=0
id=0x0000 flags=0x011E extra=0x0002 sprite=0
id=0x0000 flags=0x021E extra=0x0002 sprite=0
id=0x0000 flags=0x031E extra=0x0002 sprite=0
id=0x0000 flags=0x041E extra=0x0002 sprite=0
id=0x0000 flags=0x051E extra=0x0002 sprite=0
id=0x0000 flags=0x061E extra=0x0002 sprite=0
id=0x0000 flags=0x071E extra=0x0002 sprite=0
id=0x0000 flags=0x081E extra=0x0002 sprite=0
id=0x0000 flags=0x091E extra=0x0002 sprite=0
id=0x0000 flags=0x0A1E extra=0x0002 sprite=0
id=0x0000 flags=0x0B1E extra=0x0002 sprite=0
id=0x0000 flags=0x0C1E extra=0x0002 sprite=0
id=0x0000 flags=0x0D1E extra=0x0002 sprite=0
id=0x0000 flags=0x0E1E extra=0x0002 sprite=0
id=0x0000 flags=0x001F extra=0x0002 sprite=0
id=0x0000 flags=0x011F extra=0x0002 sprite=0
id=0x0000 flags=0x021F extra=0x0002 sprite=0
id=0x0000 flags=0x031F extra=0x0002 sprite=0
id=0x0000 flags=0x0020 extra=0x0002 sprite=0
id=0x0000 flags=0x0021 extra=0x0002 sprite=0
id=0x0000 flags=0x0121 extra=0x0002 sprite=0
id=0x0000 flags=0x0221 extra=0x0002 sprite=0
id=0x0000 flags=0x0321 extra=0x0002 sprite=0
id=0x0000 flags=0x0022 extra=0x0002 sprite=0
id=0x0000 flags=0x0122 extra=0x0002 sprite=0
id=0x0000 flags=0x0023 extra=0x00A2 sprite=0
id=0x0058 flags=0x0123 extra=0x0002 sprite=0
id=0x0000 flags=0x0223 extra=0x0002 sprite=0
id=0x0000 flags=0x0323 extra=0x0002 sprite=0
id=0x0000 flags=0x0423 extra=0x0002 sprite=0
id=0x0000 flags=0x0523 extra=0x0002 sprite=0
id=0x0000 flags=0x0623 extra=0x0002 sprite=0
id=0x0000 flags=0x0723 extra=0x0002 sprite=0
id=0x0000 flags=0x0024 extra=0x0002 sprite=0
id=0x0000 flags=0x0027 extra=0x0002 sprite=0
id=0x0000 flags=0x0127 extra=0x0002 sprite=0
id=0x0000 flags=0x0227 extra=0x0002 sprite=0
id=0x0000 flags=0x0028 extra=0x0000 sprite=0
id=0x0000 flags=0x0128 extra=0x0000 sprite=0
id=0x0000 flags=0x0228 extra=0x0000 sprite=0
id=0x0000 flags=0x0328 extra=0x0000 sprite=0
id=0x0000 flags=0x0428 extra=0x0000 sprite=0
id=0x0000 flags=0x0528 extra=0x0000 sprite=0
id=0x0000 flags=0x0628 extra=0x0000 sprite=0
id=0x0000 flags=0x0728 extra=0x0000 sprite=0
id=0x0000 flags=0x0828 extra=0x0000 sprite=0
id=0x0000 flags=0x0928 extra=0x0000 sprite=0
id=0x0000 flags=0x0A28 extra=0x0000 sprite=0
id=0x0000 flags=0x0B28 extra=0x0000 sprite=0
id=0x0000 flags=0x0C28 extra=0x0000 sprite=0
id=0x0000 flags=0x0D28 extra=0x0000 sprite=0
id=0x0000 flags=0x0E28 extra=0x0000 sprite=0
id=0x0000 flags=0x0F28 extra=0x0000 sprite=0
id=0x0000 flags=0x1028 extra=0x0000 sprite=0
id=0x0000 flags=0x1128 extra=0x0000 sprite=0
id=0x0000 flags=0x1228 extra=0x0000 sprite=0
id=0x0000 flags=0x1328 extra=0x0000 sprite=0
id=0x0000 flags=0x1428 extra=0x0000 sprite=0
id=0x0000 flags=0x1528 extra=0x0000 sprite=0
id=0x0000 flags=0x0029 extra=0x0000 sprite=0
id=0x0000 flags=0x0129 extra=0x0000 sprite=0
id=0x0000 flags=0x0229 extra=0x0000 sprite=0
id=0x0000 flags=0x0329 extra=0x0000 sprite=0
id=0x0000 flags=0x0429 extra=0x0000 sprite=0
id=0x0000 flags=0x0529 extra=0x0000 sprite=0
id=0x0000 flags=0x0629 extra=0x0000 sprite=0
id=0x0000 flags=0x0729 extra=0x0000 sprite=0
id=0x0000 flags=0x0829 extra=0x0000 sprite=0
id=0x0000 flags=0x0929 extra=0x0000 sprite=0
id=0x0000 flags=0x0A29 extra=0x0000 sprite=0
id=0x0000 flags=0x0B29 extra=0x0000 sprite=0
id=0x0000 flags=0x0C29 extra=0x0000 sprite=0
id=0x0000 flags=0x0D29 extra=0x0000 sprite=0
id=0x0000 flags=0x0E29 extra=0x0000 sprite=0
id=0x0000 flags=0x0F29 extra=0x0000 sprite=0
id=0x0000 flags=0x1029 extra=0x0000 sprite=0
id=0x0000 flags=0x1129 extra=0x0000 sprite=0
id=0x0000 flags=0x1229 extra=0x0000 sprite=0
id=0x0000 flags=0x1329 extra=0x0000 sprite=0
id=0x0000 flags=0x1429 extra=0x0000 sprite=0
id=0x0000 flags=0x1529 extra=0x0000 sprite=0
id=0x0000 flags=0x1629 extra=0x0000 sprite=0
id=0x0000 flags=0x1729 extra=0x0000 sprite=0
id=0x0000 flags=0x1829 extra=0x0000 sprite=0
id=0x0000 flags=0x1929 extra=0x0000 sprite=0
id=0x0000 flags=0x1A29 extra=0x0000 sprite=0
id=0x0000 flags=0x1B29 extra=0x0000 sprite=0
id=0x0000 flags=0x1C29 extra=0x0000 sprite=0
id=0x0000 flags=0x1D29 extra=0x0000 sprite=0
id=0x0000 flags=0x1E29 extra=0x0000 sprite=0
id=0x0000 flags=0x1F29 extra=0x0000 sprite=0
id=0x0000 flags=0x002A extra=0x0000 sprite=0
id=0x0000 flags=0x012A extra=0x0000 sprite=0
id=0x0000 flags=0x022A extra=0x0000 sprite=0
id=0x0000 flags=0x032A extra=0x0000 sprite=0
id=0x0000 flags=0x042A extra=0x0000 sprite=0
id=0x0000 flags=0x052A extra=0x0000 sprite=0
id=0x0000 flags=0x062A extra=0x0000 sprite=0
id=0x0000 flags=0x072A extra=0x40A0 sprite=0
id=0x00C9 flags=0x002B extra=0x0000 sprite=0
id=0x0000 flags=0x012B extra=0x0000 sprite=0
id=0x0000 flags=0x022B extra=0x0000 sprite=0
id=0x0000 flags=0x032B extra=0x4020 sprite=0
id=0x0025 flags=0x042B extra=0x0000 sprite=0
id=0x0000 flags=0x002C extra=0x00E0 sprite=0
id=0x004A flags=0x012C extra=0x00E0 sprite=0
id=0x004B flags=0x002D extra=0x0000 sprite=0
id=0x0000 flags=0x012D extra=0x0000 sprite=0
id=0x0000 flags=0x022D extra=0x0000 sprite=0
id=0x0000 flags=0x032D extra=0x0000 sprite=0
id=0x0000 flags=0x042D extra=0x00E0 sprite=0
id=0x0027 flags=0x052D extra=0x40A0 sprite=0
id=0x002E flags=0x062D extra=0x00A8 sprite=0
id=0x0033 flags=0x072D extra=0x00A0 sprite=0
id=0x0034 flags=0x002E extra=0x0000 sprite=0
id=0x0000 flags=0x012E extra=0x0000 sprite=0
id=0x0000 flags=0x002F extra=0x0000 sprite=0
id=0x0000 flags=0x012F extra=0x0000 sprite=0
id=0x0000 flags=0x022F extra=0x0000 sprite=0
id=0x0000 flags=0x032F extra=0x0000 sprite=0
id=0x0000 flags=0x042F extra=0x0000 sprite=0
id=0x0000 flags=0x052F extra=0x0000 sprite=0
id=0x0000 flags=0x062F extra=0x0000 sprite=0
id=0x0000 flags=0x072F extra=0x0000 sprite=0
id=0x0000 flags=0x0030 extra=0x0000 sprite=0
id=0x0000 flags=0x0031 extra=0x0000 sprite=0
id=0x0000 flags=0x0033 extra=0x00C0 sprite=0
id=0x0031 flags=0x0133 extra=0x00C0 sprite=0
id=0x0032 flags=0x0035 extra=0x0000 sprite=0
id=0x0000 flags=0x0135 extra=0x0000 sprite=0
id=0x0000 flags=0x003C extra=0x0000 sprite=0
id=0x0000 flags=0x013C extra=0x0000 sprite=0
id=0x0000 flags=0x023C extra=0x0000 sprite=0
id=0x0000 flags=0x033C extra=0x0000 sprite=0
id=0x0000 flags=0x043C extra=0x0000 sprite=0
id=0x0000 flags=0x053C extra=0x0000 sprite=0
id=0x0000 flags=0x063C extra=0x0000 sprite=0
id=0x0000 flags=0x073C extra=0x0000 sprite=0
id=0x0000 flags=0x003D extra=0x0000 sprite=0
id=0x0000 flags=0x013D extra=0x4000 sprite=0
id=0x002D flags=0x023D extra=0x0000 sprite=0
id=0x0000 flags=0x033D extra=0x0000 sprite=0
id=0x0000 flags=0x043D extra=0x0000 sprite=0
id=0x0000 flags=0x053D extra=0x0000 sprite=0
id=0x0000 flags=0x063D extra=0x0000 sprite=0
id=0x0000 flags=0x003E extra=0x0000 sprite=0
id=0x0000 flags=0x013E extra=0x0000 sprite=0
id=0x0000 flags=0x023E extra=0x0000 sprite=0
id=0x0004 flags=0x033E extra=0x0000 sprite=0
id=0x0000 flags=0x043E extra=0x0000 sprite=0
id=0x0000 flags=0x053E extra=0x0000 sprite=0
id=0x0000 flags=0x063E extra=0x0000 sprite=0
id=0x0000 flags=0x073E extra=0x0000 sprite=0
id=0x0000 flags=0x083E extra=0x0000 sprite=0
id=0x0000 flags=0x093E extra=0x0000 sprite=0
id=0x0000 flags=0x0A3E extra=0x0000 sprite=0
id=0x0000 flags=0x0B3E extra=0x0000 sprite=0
id=0x0000 flags=0x0C3E extra=0x0000 sprite=0
id=0x0000 flags=0x0D3E extra=0x0000 sprite=0
id=0x0000 flags=0x0E3E extra=0x0000 sprite=0
id=0x0000 flags=0x0F3E extra=0x0000 sprite=0
id=0x0000 flags=0x103E extra=0x0000 sprite=0
id=0x0000 flags=0x113E extra=0x0000 sprite=0
id=0x0000 flags=0x003F extra=0x0000 sprite=0
id=0x0000 flags=0x013F extra=0x0000 sprite=0
id=0x0000 flags=0x023F extra=0x0000 sprite=0
id=0x0000 flags=0x033F extra=0x0000 sprite=0
id=0x0000 flags=0x043F extra=0x0000 sprite=0
